id,program_idx,file_path,idx,src,dst,src_code,dst_code,sa_lb_direct,sa_lb,da_lb,dst_name_match,dst_funcname,actual_lb,actual_lb_trans,is_static,src_class,mvs,src_ancestors,src_descendants,dst_class,dst_ancestors,dst_descendants,invocation_line,receiver_object,declared_type,runtime_type,class_B,method_x_calls_method_y,your_explanation
48,13,../replication_package/raw_data/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/wala0cfa.csv,126,cz/dusanrychnovsky/chessendgames/core/Situation.isOccupied:(Lcz/dusanrychnovsky/chessendgames/core/Position;)Z,cz/dusanrychnovsky/chessendgames/core/Position.equals:(Ljava/lang/Object;)Z,"public boolean isOccupied(Position position) {
    for (Entry<Piece, Position> entry : pieces.entrySet()) {
        if (position.equals(entry.getValue())) {
            return true;
        }
    }
    return false;
}","@Override
public boolean equals(Object obj) {
    if (!(obj instanceof Position)) {
        return false;
    }
    Position other = (Position) obj;
    return (column.equals(other.column) && row.equals(other.row));
}",1,1,1,TRUE,equals,1,1,FALSE,cz.dusanrychnovsky.chessendgames.core.Situation,,"[java.lang.Iterable<java.util.Map$Entry<cz.dusanrychnovsky.chessendgames.core.Piece, cz.dusanrychnovsky.chessendgames.core.Position>>][java.io.Serializable]",[],cz.dusanrychnovsky.chessendgames.core.Position,[java.io.Serializable],[],position.equals(entry.getValue()),position,Position,unknown,cz.dusanrychnovsky.chessendgames.core.Position,YES,"The declared type of receiver object is Position, which is the same as class B. So it's likely that method x[Situation.isOccupied] invokes method y[Position.equals]."
49,15,../replication_package/raw_data/url587829ef81_champdavis_KhovanovHomology_tgz-pJ8-KhovanovMapJ8/wala0cfa.csv,1,KhovanovMap.fillResolvedKnots:(LKnot;)V,KhovanovMapNode.<init>:(Ljava/lang/String;Ljava/util/ArrayList;)V,"public void fillResolvedKnots(Knot k) {
    if (k.getLeftKnot() == null) {
        int numOnes = StringUtils.countMatches(k.getBinCode(), ""1"");
        this.rows[numOnes].add(new KhovanovMapNode(k.getBinCode(), k.getCircles()));
    } else {
        fillResolvedKnots(k.getLeftKnot());
        fillResolvedKnots(k.getRightKnot());
    }
}","public KhovanovMapNode(String bcode, ArrayList<SeifertCircle> circ) {
    this.circles = circ;
    this.binarycode = bcode;
    this.basis = new Tensor[(int) Math.pow(2, this.circles.size())];
    this.outMaps = new DMap[StringUtils.countMatches(this.binarycode, ""0"")];
    this.inMaps = new DMap[StringUtils.countMatches(this.binarycode, ""1"")];
    makeBasis();
}",1,1,1,TRUE,KhovanovMapNode,1,1,FALSE,KhovanovMap,,[],[],KhovanovMapNode,[],[],"new KhovanovMapNode(k.getBinCode(), k.getCircles())",KhovanovMapNode,KhovanovMapNode,KhovanovMapNode,KhovanovMapNode,YES,Method x creates a new instance of KhovanovMapNode. Method y is the constructor of KhovanovMapNode. So method x invokes method y.
50,18,../replication_package/raw_data/url9ef4af9ae5_stevenreyn_RegionViewer_tgz-pJ8-net_slreynolds_ds_SecondTestJ8/wala0cfa.csv,1609,net/slreynolds/ds/export/GraphVizExporter.printSymbol:(Lnet/slreynolds/ds/model/GraphPoint;ILjava/io/PrintStream;)V,net/slreynolds/ds/Foo.toString:()Ljava/lang/String;,"private void printSymbol(GraphPoint n, int level, PrintStream ostream) {
    ostream.printf(""%snode%s"", ExporterUtils.getIndent(level), n.getID());
    final StringBuilder label = n.isAnonymous() ? new StringBuilder(' ') : new StringBuilder(n.getName());
    ostream.printf(""[label = \""%s\"" shape=plaintext"", label.toString());
    Color color = getColor(n.getGeneration());
    ostream.printf("" fillcolor=\""#%2x%2x%2x\"" style=filled "", color.getRed(), color.getGreen(), color.getBlue());
    ostream.printf(""];\n"");
}","@Override
public String toString() {
    return ""Foo("" + ID + "")"";
}",0,1,0,TRUE,toString,0,0,FALSE,net.slreynolds.ds.export.GraphVizExporter,,[net.slreynolds.ds.export.AbstractExporter][net.slreynolds.ds.export.Exporter],[],net.slreynolds.ds.Foo,[java.lang.Comparable<net.slreynolds.ds.Foo>],[],label.toString(),label,StringBuilder,StringBuilder,net.slreynolds.ds.Foo,NO,"According to funcanme 'toString', the only invocation_line of 'toString' is 'label.toString()'. So receiver object is 'label', whose declared type is 'StringBuilder' according to 'StringBuilder label = n.isAnonymous() ? new StringBuilder(' ') : new StringBuilder(n.getName());', which is not class B or its descendants. Therefore, the answer is ""NO""."
51,22,../replication_package/raw_data/urld44fdf4fee_nadilsons_reflection_dsl_tgz-pJ8-br_com_bit_ideias_reflection_SimplePerformanceTestJ8/wala0cfa.csv,55,br/com/bit/ideias/reflection/rql/query/ExpressionPart.parse:()Lbr/com/bit/ideias/reflection/criteria/expression/Expression;,br/com/bit/ideias/reflection/rql/query/Rql.parseSimple:(Ljava/lang/String;)Lbr/com/bit/ideias/reflection/criteria/expression/Expression;,"@Override
public Expression parse() {
    return Rql.parseSimple(rql);
}","protected static Expression parseSimple(String rql) {
    String originalRql = rql;
    rql = rql.trim();
    String lowerRql = rql.toLowerCase();
    if (!EXPRESSION_PATTERN.matcher(lowerRql).matches())
        throw new SyntaxException(String.format(""There is an error on this part of your rql => %s"", rql));
    int pos = rql.indexOf(' ');
    String clauseName = rql.substring(0, pos).toUpperCase().trim();
    QueryClause clause = QueryClause.valueOf(clauseName);
    rql = rql.substring(pos).trim();
    pos = rql.indexOf(' ');
    String op = rql.substring(0, pos).toUpperCase().trim();
    QueryOperator operator = transformToQueryOperator(op);
    if (!clause.acceptsOperator(operator))
        throw new SyntaxException(String.format(""%s does not work with %s => %s"", clauseName, op, rql));
    String rightHand = rql.substring(op.length()).trim();
    if (rightHand.startsWith(""'"") || rightHand.startsWith(""("")) {
        return operator.getExpression(clause, removeEdges(rightHand));
    } else {
        throw new SyntaxException(String.format(""There is an error on the right hand operand of this query => %s"", originalRql));
    }
}",1,1,1,TRUE,parseSimple,1,1,TRUE,br.com.bit.ideias.reflection.rql.query.ExpressionPart,,[br.com.bit.ideias.reflection.rql.query.QueryPart],[],br.com.bit.ideias.reflection.rql.query.Rql,[],[],Rql.parseSimple(rql),Rql,Rql,Rql,br.com.bit.ideias.reflection.rql.query.Rql,YES,"Based on the invocation line 'Rql.parseSimple(rql),' which is a static method call, it's evident that the receiver is the class 'Rql,' which coincidentally matches class 'B.' Consequently, the invocation is valid."
52,22,../replication_package/raw_data/urld44fdf4fee_nadilsons_reflection_dsl_tgz-pJ8-br_com_bit_ideias_reflection_SimplePerformanceTestJ8/wala0cfa.csv,110,br/com/bit/ideias/reflection/rql/query/Rql.parse:(Ljava/lang/String;)Lbr/com/bit/ideias/reflection/criteria/Criterion;,br/com/bit/ideias/reflection/exceptions/SyntaxException.<init>:(Ljava/lang/String;)V,"protected Criterion parse(String rql) {
    if (isEmpty(rql))
        throw new SyntaxException(""Empty query"");
    rql = rql.trim();
    validateOverPattern(rql);
    rql = removeFrom(rql);
    String className = retrieveClassName(rql);
    rql = rql.substring(className.length()).trim();
    Criterion retorno = Introspector.createCriterion(className);
    if (isEmpty(rql))
        return retorno;
    rql = removeWhere(rql);
    validateRestrictions(rql);
    QueryPart part = parseRestrictions(rql, new AtomicInteger());
    retorno.add(part.parse());
    return retorno;
}","class SyntaxException { void SyntaxException ( String a0, ) { return void1; }",1,1,0,TRUE,SyntaxException,1,1,FALSE,br.com.bit.ideias.reflection.rql.query.Rql,,[],[],br.com.bit.ideias.reflection.exceptions.SyntaxException,[br.com.bit.ideias.reflection.exceptions.RQLException][br.com.bit.ideias.reflection.exceptions.BaseReflectionDslException][java.lang.RuntimeException],[],"new SyntaxException(""Empty query"")",SyntaxException,SyntaxException,SyntaxException,br.com.bit.ideias.reflection.exceptions.SyntaxException,YES,"The invocation_line invokes a constructor method. So the receiver object is class SyntaxException, which is the same as class B."
53,39,../replication_package/raw_data/urld5c972ef81_noxx90_jflam_tgz-pJ8-fr_noxx90_jflam_BenchmarkJ8/wala0cfa.csv,913,fr/noxx90/jflam/renderer/impl/DefaultHistogramRenderer.initializeRangeMap:(Lfr/noxx90/jflam/model/Flame;)V,com/google/common/collect/Range.hashCode:()I,"protected void initializeRangeMap(Flame flame) {
    info(""DefaultHistogramRenderer"", ""Initialize RangeMap for form selection"");
    rangeMap = TreeRangeMap.create();
    float inf = 0, sup = 0;
    Iterator<Form> it = flame.getForms().values().iterator();
    while (it.hasNext()) {
        Form form = it.next();
        inf = sup;
        sup += form.getWeight();
        info(""DefaultHistogramRenderer"", ""Found form with weight="" + form.getWeight());
        if (it.hasNext()) {
            rangeMap.put(Range.closedOpen(inf, sup), form);
            info(""DefaultHistogramRenderer"", ""-> ("" + inf + "", "" + sup + "")"");
        } else {
            rangeMap.put(Range.closed(inf, sup), form);
            info(""DefaultHistogramRenderer"", ""-> ("" + inf + "", "" + sup + "")"");
        }
    }
    weightSum = sup;
}",class Range { int hashCode ( ) { return int1; },0,1,0,FALSE,hashCode,1,1,FALSE,fr.noxx90.jflam.renderer.impl.DefaultHistogramRenderer,"protected com.google.common.collect.RangeMap<java.lang.Float, fr.noxx90.jflam.model.Form> rangeMap;, protected float weightSum;, protected float ratio;, protected float marginTop;, protected float marginLeft;",[fr.noxx90.jflam.renderer.HistogramRenderer],[fr.noxx90.jflam.renderer.impl.ThreadPooledHistogramRenderer],com.google.common.collect.Range,,,"rangeMap.put(Range.closedOpen(inf, sup), form);",Range,Range,Range,com.google.common.collect.Range,YES,"When Map puts the pair(key, pair) into rangeMap, it will first call the hashCode method of Range to determine whether the key already exists. So method x[initializeRangeMap] invokes method y[Range.hashCode]."
54,39,../replication_package/raw_data/urld5c972ef81_noxx90_jflam_tgz-pJ8-fr_noxx90_jflam_BenchmarkJ8/wala0cfa.csv,925,fr/noxx90/jflam/renderer/impl/DefaultHistogramRenderer.initializeRangeMap:(Lfr/noxx90/jflam/model/Flame;)V,com/google/common/collect/Cut$AboveValue.hashCode:()I,"protected void initializeRangeMap(Flame flame) {
    info(""DefaultHistogramRenderer"", ""Initialize RangeMap for form selection"");
    rangeMap = TreeRangeMap.create();
    float inf = 0, sup = 0;
    Iterator<Form> it = flame.getForms().values().iterator();
    while (it.hasNext()) {
        Form form = it.next();
        inf = sup;
        sup += form.getWeight();
        info(""DefaultHistogramRenderer"", ""Found form with weight="" + form.getWeight());
        if (it.hasNext()) {
            rangeMap.put(Range.closedOpen(inf, sup), form);
            info(""DefaultHistogramRenderer"", ""-> ("" + inf + "", "" + sup + "")"");
        } else {
            rangeMap.put(Range.closed(inf, sup), form);
            info(""DefaultHistogramRenderer"", ""-> ("" + inf + "", "" + sup + "")"");
        }
    }
    weightSum = sup;
}",class Cut$AboveValue { int hashCode ( ) { return int1; },0,1,0,FALSE,hashCode,0,0,FALSE,fr.noxx90.jflam.renderer.impl.DefaultHistogramRenderer,"protected com.google.common.collect.RangeMap<java.lang.Float, fr.noxx90.jflam.model.Form> rangeMap;, protected float weightSum;, protected float ratio;, protected float marginTop;, protected float marginLeft;",[fr.noxx90.jflam.renderer.HistogramRenderer],[fr.noxx90.jflam.renderer.impl.ThreadPooledHistogramRenderer],com.google.common.collect.Cut$AboveValue,,,"rangeMap.put(Range.closedOpen(inf, sup), form);",Range,Range,Range,com.google.common.collect.Cut$AboveValue,NO,"When Map puts the pair(key, pair) into rangeMap, it will first call the hashCode method of Range to determine if the key already exists. So runtime type of receiver object is Range, not Cut$AboveValue."
55,62,../replication_package/raw_data/url696d9a93c9_liaosiwei_bayesnetwork_tgz-pJ8-tutorial_TutorialJ8/wala0cfa.csv,12,org/eclipse/recommenders/jayes/util/triangulation/MinFillIn.getHeuristicValue:(Lorg/eclipse/recommenders/jayes/util/triangulation/QuotientGraph;I)I,org/eclipse/recommenders/jayes/BayesNode.toString:()Ljava/lang/String;,"@Override
public int getHeuristicValue(QuotientGraph graph, int node) {
    int fillIn = 0;
    Set<Integer> neighborsOfNode = graph.getNeighbors(node);
    for (final int neighbor : neighborsOfNode) {
        final Set<Integer> neighbors2 = new HashSet<Integer>(graph.getNeighbors(neighbor));
        neighbors2.retainAll(neighborsOfNode);
        fillIn += neighborsOfNode.size() - 1 - neighbors2.size();
    }
    return fillIn;
}","@Override
public String toString() {
    return name;
}",0,1,0,FALSE,toString,0,0,FALSE,org.eclipse.recommenders.jayes.util.triangulation.MinFillIn,,[org.eclipse.recommenders.jayes.util.triangulation.IEliminationHeuristic],[],org.eclipse.recommenders.jayes.BayesNode,[],[],nonexsitent,nonexsitent,nonexsitent,nonexsitent,,NO,Method y[toString] does not appear in method x. So the invocation is nonexsitent.
56,92,../replication_package/raw_data/url7f729337e3_timmolter_Sundial_tgz-pJ8-org_knowm_sundial_SampleRunJ8/wala0cfa.csv,661,org/quartz/jobs/JobDetailImpl.toString:()Ljava/lang/String;,org/quartz/triggers/CronTriggerImpl.toString:()Ljava/lang/String;,"@Override
public String toString() {
    return ""name: '"" + getName() + ""', Job Class: "" + ((getJobClass() == null) ? null : getJobClass().getName()) + "", description: "" + getDescription() + "" isConcurrencyAllowed: "" + isConcurrencyAllowed() + "", jobDataMap: "" + ((jobDataMap == null) ? ""empty"" : Arrays.toString(jobDataMap.entrySet().toArray()));
}","@Override
public String toString() {
    return super.toString() + "", cronEx: "" + getCronExpression() + "", timeZone: "" + getTimeZone().getID();
}",0,1,0,TRUE,toString,0,0,FALSE,org.quartz.jobs.JobDetailImpl,,"[java.lang.Cloneable][java.io.Serializable][org.quartz.jobs.JobDetail][java.io.Serializable,java.lang.Cloneable]",[],org.quartz.triggers.CronTriggerImpl,"[org.quartz.triggers.AbstractTrigger][org.quartz.triggers.OperableTrigger][org.quartz.triggers.MutableTrigger][org.quartz.triggers.Trigger][java.io.Serializable, java.lang.Cloneable, java.lang.Comparable<org.quartz.triggers.Trigger>][org.quartz.triggers.CronTrigger][org.quartz.triggers.Trigger][java.io.Serializable, java.lang.Cloneable, java.lang.Comparable<org.quartz.triggers.Trigger>]",[],Arrays.toString(jobDataMap.entrySet().toArray())),Arrays,Arrays,Arrays,org.quartz.triggers.CronTriggerImpl,NO,The runtime type of invocation_line has no relation to class B. So method x doesn't invoke method y.
57,94,../replication_package/raw_data/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/wala0cfa.csv,945,com/github/nkzawa/socketio/client/Socket.onopen:()V,com/github/nkzawa/socketio/parser/Packet.<init>:(I)V,"private void onopen() {
    logger.fine(""transport is open - connecting"");
    if (!""/"".equals(this.nsp)) {
        this.packet(new Packet(Parser.CONNECT));
    }
}","class Packet { void Packet ( int a0, ) { return void1; }",1,1,0,TRUE,Packet,1,1,FALSE,com.github.nkzawa.socketio.client.Socket,"public static final java.lang.String EVENT_CONNECT;, public static final java.lang.String EVENT_DISCONNECT;, public static final java.lang.String EVENT_ERROR;, public static final java.lang.String EVENT_MESSAGE;, public static final java.lang.String EVENT_CONNECT_ERROR;, public static final java.lang.String EVENT_CONNECT_TIMEOUT;, public static final java.lang.String EVENT_RECONNECT;, public static final java.lang.String EVENT_RECONNECT_ERROR;, public static final java.lang.String EVENT_RECONNECT_FAILED;, public static final java.lang.String EVENT_RECONNECT_ATTEMPT;, public static final java.lang.String EVENT_RECONNECTING;",[com.github.nkzawa.emitter.Emitter],[],com.github.nkzawa.socketio.parser.Packet,,,new Packet(Parser.CONNECT),Packet,Packet,Packet,com.github.nkzawa.socketio.parser.Packet,YES,The invocation_line invokes the constructor of Packet.
58,94,../replication_package/raw_data/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/wala0cfa.csv,2447,com/github/nkzawa/engineio/client/Socket.flush:()V,com/github/nkzawa/engineio/client/Transport.send:([Lcom/github/nkzawa/engineio/parser/Packet;)V,"private void flush() {
    if (this.readyState != ReadyState.CLOSED && this.transport.writable && !this.upgrading && this.writeBuffer.size() != 0) {
        logger.fine(String.format(""flushing %d packets in socket"", this.writeBuffer.size()));
        this.prevBufferLen = this.writeBuffer.size();
        this.transport.send(this.writeBuffer.toArray(new Packet[this.writeBuffer.size()]));
        this.emit(EVENT_FLUSH);
    }
}","public void send(final Packet[] packets) {
    EventThread.exec(new Runnable() {
        @Override
        public void run() {
            if (Transport.this.readyState == ReadyState.OPEN) {
                Transport.this.write(packets);
            } else {
                throw new RuntimeException(""Transport not open"");
            }
        }
    });
}",1,1,0,TRUE,send,1,1,FALSE,com.github.nkzawa.engineio.client.Socket,"public static final java.lang.String EVENT_OPEN;, public static final java.lang.String EVENT_CLOSE;, public static final java.lang.String EVENT_MESSAGE;, public static final java.lang.String EVENT_ERROR;, public static final java.lang.String EVENT_UPGRADE_ERROR;, public static final java.lang.String EVENT_FLUSH;, public static final java.lang.String EVENT_DRAIN;, public static final java.lang.String EVENT_HANDSHAKE;, public static final java.lang.String EVENT_UPGRADING;, public static final java.lang.String EVENT_UPGRADE;, public static final java.lang.String EVENT_PACKET;, public static final java.lang.String EVENT_PACKET_CREATE;, public static final java.lang.String EVENT_HEARTBEAT;, public static final java.lang.String EVENT_DATA;, public static final java.lang.String EVENT_TRANSPORT;, com.github.nkzawa.engineio.client.Transport transport;",[com.github.nkzawa.emitter.Emitter],[com.github.nkzawa.socketio.client.Manager$Engine],com.github.nkzawa.engineio.client.Transport,[com.github.nkzawa.emitter.Emitter],[com.github.nkzawa.engineio.client.transports.Polling][com.github.nkzawa.engineio.client.transports.PollingXHR][com.github.nkzawa.engineio.client.transports.WebSocket],this.transport.send(this.writeBuffer.toArray(new Packet[this.writeBuffer.size()])),transport,com.github.nkzawa.engineio.client.Transport,unknown,com.github.nkzawa.engineio.client.Transport,YES,Receiver object 'transport' is a member variable of class_A. The declared type of receiver object is the same as class_B. So it's likely that method x invokes method y.
59,94,../replication_package/raw_data/url6a9f553762_Bresiu_socket_io_tgz-pJ8-MainJ8/wala0cfa.csv,3038,com/github/nkzawa/engineio/client/transports/WebSocket.onClose:()V,com/github/nkzawa/engineio/client/Transport.onClose:()V,"@Override
protected void onClose() {
    super.onClose();
}","protected void onClose() {
    this.readyState = ReadyState.CLOSED;
    this.emit(EVENT_CLOSE);
}",1,1,0,TRUE,onClose,1,1,FALSE,com.github.nkzawa.engineio.client.transports.WebSocket,public static final java.lang.String NAME;,[com.github.nkzawa.engineio.client.Transport][com.github.nkzawa.emitter.Emitter],[],com.github.nkzawa.engineio.client.Transport,[com.github.nkzawa.emitter.Emitter],[com.github.nkzawa.engineio.client.transports.Polling][com.github.nkzawa.engineio.client.transports.PollingXHR][com.github.nkzawa.engineio.client.transports.WebSocket],super.onClose();,super,unknown,unknown,com.github.nkzawa.engineio.client.Transport,YES,"The 'super' keyword indicates that method y is a method from the superclass of class_A, which has superclasses com.github.nkzawa.engineio.client.Transport and com.github.nkzawa.emitter.Emitter. class_B happens to be the superclass of class_A.So it's likely that method x invokes method y."
60,96,../replication_package/raw_data/urlc58f2e0b85_xoriole_CEAC_tgz-pJ8-com_sdm_phr_cpabe_CpabeTestJ8/wala0cfa.csv,8818,com/sdm/phr/bswabe/Bswabe.baseNode:(ILjava/lang/String;)Lcom/sdm/phr/bswabe/BswabePolicy;,com/sdm/phr/bswabe/BswabePolicy.<init>:()V,"private static BswabePolicy baseNode(int k, String s) {
    BswabePolicy p = new BswabePolicy();
    p.k = k;
    if (!(s == null))
        p.attr = s;
    else
        p.attr = null;
    p.q = null;
    return p;
}",class BswabePolicy { void BswabePolicy ( ) { return void1; },1,1,1,TRUE,BswabePolicy,1,1,FALSE,com.sdm.phr.bswabe.Bswabe,,[],[],com.sdm.phr.bswabe.BswabePolicy,[],[],new BswabePolicy(),BswabePolicy,BswabePolicy,BswabePolicy,com.sdm.phr.bswabe.BswabePolicy,YES,"The invocation_line invokes a constructor method. So the receiver object is class BswabePolicy, which is the same as class B."
